operationtime,airline,flightnum,departureairport,arrivalairport,terminal,departure/arrival,origindate,codecontext,status_text,date,hour,weekday,is_weekend,route,status_group
2021-12-30 08:00:00,AH,6310,ALG,OGX,1,Departure,2021-12-30,OFB,Departed,2021-12-30,8,3,False,ALG-OGX,Departed
2021-12-30 10:45:00,AH,6040,ALG,BSK,1,Departure,2021-12-30,OFB,Departed,2021-12-30,10,3,False,ALG-BSK,Departed
2021-12-30 20:10:00,AH,6026,ALG,CZL,1,Departure,2021-12-30,OFB,Departed,2021-12-30,20,3,False,ALG-CZL,Departed
2021-12-30 11:40:00,AH,6226,ALG,HME,1,Departure,2021-12-30,OFB,Departed,2021-12-30,11,3,False,ALG-HME,Departed
2021-12-31 09:00:00,AH,6464,ALG,AZR,1,Departure,2021-12-31,OFB,Departed,2021-12-31,9,4,False,ALG-AZR,Departed
2021-12-30 12:10:00,AH,6230,ALG,TMR,1,Departure,2021-12-30,OFB,Departed,2021-12-30,12,3,False,ALG-TMR,Departed
2021-12-30 19:30:00,AH,6006,ALG,AAE,1,Departure,2021-12-30,OFB,Departed,2021-12-30,19,3,False,ALG-AAE,Departed
2021-12-30 09:50:00,AH,6000,ALG,AAE,1,Departure,2021-12-30,OFB,Departed,2021-12-30,9,3,False,ALG-AAE,Departed
2021-12-30 11:20:00,AH,6476,ALG,EBH,1,Departure,2021-12-30,OFB,Departed,2021-12-30,11,3,False,ALG-EBH,Departed
2021-12-30 09:05:00,AH,6486,ALG,VVZ,1,Departure,2021-12-30,OFB,Departed,2021-12-30,9,3,False,ALG-VVZ,Departed
2021-12-30 14:40:00,AH,6071,LOO,ALG,1,Arrival,2021-12-30,ONB,Arrived,2021-12-30,14,3,False,LOO-ALG,Arrived
2021-12-30 13:00:00,AH,6057,GJL,ALG,1,Arrival,2021-12-30,ONB,Arrived,2021-12-30,13,3,False,GJL-ALG,Arrived
2021-12-30 16:25:00,AH,6053,BJA,ALG,1,Arrival,2021-12-30,ONB,Arrived,2021-12-30,16,3,False,BJA-ALG,Arrived
2021-12-30 17:25:00,AH,6217,OGX,ALG,1,Arrival,2021-12-30,ONB,Arrived,2021-12-30,17,3,False,OGX-ALG,Arrived
2021-12-31 10:30:00,AH,2070,ALG,FRA,4,Departure,2021-12-31,OFB,Departed,2021-12-31,10,4,False,ALG-FRA,Departed
2021-12-31 15:35:00,AH,4002,ALG,TUN,4,Departure,2021-12-31,OFB,Departed,2021-12-31,15,4,False,ALG-TUN,Departed
2021-12-30 19:10:00,AH,6195,CZL,ALG,1,Arrival,2021-12-30,ONB,Arrived,2021-12-30,19,3,False,CZL-ALG,Arrived
2021-12-30 11:55:00,AH,6191,CZL,ALG,1,Arrival,2021-12-30,ONB,Arrived,2021-12-30,11,3,False,CZL-ALG,Arrived
2021-12-30 17:55:00,AH,6185,ORN,ALG,1,Arrival,2021-12-30,ONB,Arrived,2021-12-30,17,3,False,ORN-ALG,Arrived
2021-12-30 09:20:00,AH,6107,ORN,ALG,1,Arrival,2021-12-30,ONB,Arrived,2021-12-30,9,3,False,ORN-ALG,Arrived
2021-12-30 09:40:00,AH,6201,GHA,ALG,1,Arrival,2021-12-30,ONB,Arrived,2021-12-30,9,3,False,GHA-ALG,Arrived
2021-12-30 15:20:00,AH,6145,AZR,ALG,1,Arrival,2021-12-30,ONB,Arrived,2021-12-30,15,3,False,AZR-ALG,Arrived
2021-12-30 15:05:00,AH,6311,DJG,ALG,1,Arrival,2021-12-30,ONB,Arrived,2021-12-30,15,3,False,DJG-ALG,Arrived
2021-12-30 16:30:00,AH,6133,CBH,ALG,1,Arrival,2021-12-30,ONB,Arrived,2021-12-30,16,3,False,CBH-ALG,Arrived
2021-12-30 09:05:00,AH,6223,HME,ALG,1,Arrival,2021-12-30,ONB,Arrived,2021-12-30,9,3,False,HME-ALG,Arrived
2021-12-30 14:20:00,AH,6267,TGR,ALG,1,Arrival,2021-12-30,ONB,Arrived,2021-12-30,14,3,False,TGR-ALG,Arrived
2021-12-30 09:50:00,AH,6141,AZR,ALG,1,Arrival,2021-12-30,ONB,Arrived,2021-12-30,9,3,False,AZR-ALG,Arrived
2021-12-30 15:50:00,AH,6147,TIN,ALG,1,Arrival,2021-12-30,ONB,Arrived,2021-12-30,15,3,False,TIN-ALG,Arrived
2021-12-30 14:10:00,AH,6143,AZR,ALG,1,Arrival,2021-12-30,ONB,Arrived,2021-12-30,14,3,False,AZR-ALG,Arrived
2021-12-30 08:45:00,AH,6007,AAE,ALG,1,Arrival,2021-12-30,ONB,Arrived,2021-12-30,8,3,False,AAE-ALG,Arrived
2021-12-30 18:15:00,AH,6231,TMR,ALG,1,Arrival,2021-12-30,ONB,Arrived,2021-12-30,18,3,False,TMR-ALG,Arrived
2021-12-30 15:15:00,AH,6227,HME,ALG,1,Arrival,2021-12-30,ONB,Arrived,2021-12-30,15,3,False,HME-ALG,Arrived
2021-12-30 11:05:00,AH,6181,ORN,ALG,1,Arrival,2021-12-30,ONB,Arrived,2021-12-30,11,3,False,ORN-ALG,Arrived
2021-12-30 13:30:00,AH,6041,BSK,ALG,1,Arrival,2021-12-30,ONB,Arrived,2021-12-30,13,3,False,BSK-ALG,Arrived
2021-12-30 18:10:00,AH,6001,AAE,ALG,1,Arrival,2021-12-30,ONB,Arrived,2021-12-30,18,3,False,AAE-ALG,Arrived
2021-12-31 11:00:00,AH,6134,ALG,CBH,1,Departure,2021-12-31,OFB,Departed,2021-12-31,11,4,False,ALG-CBH,Departed
2021-12-31 07:00:00,AH,6296,ALG,INZ,1,Departure,2021-12-31,OFB,Departed,2021-12-31,7,4,False,ALG-INZ,Departed
2021-12-31 08:30:00,AH,6334,ALG,VVZ,1,Departure,2021-12-31,OFB,Departed,2021-12-31,8,4,False,ALG-VVZ,Departed
2021-12-31 11:20:00,AH,6226,ALG,HME,1,Departure,2021-12-31,OFB,Departed,2021-12-31,11,4,False,ALG-HME,Departed
2021-12-31 19:15:00,AH,6026,ALG,CZL,1,Departure,2021-12-31,OFB,Departed,2021-12-31,19,4,False,ALG-CZL,Departed
2021-12-31 19:00:00,AH,6006,ALG,AAE,1,Departure,2021-12-31,OFB,Departed,2021-12-31,19,4,False,ALG-AAE,Departed
2021-12-31 08:55:00,AH,6180,ALG,ORN,1,Departure,2021-12-31,OFB,Departed,2021-12-31,8,4,False,ALG-ORN,Departed
2021-12-31 13:15:00,AH,6244,ALG,IAM,1,Departure,2021-12-31,OFB,Departed,2021-12-31,13,4,False,ALG-IAM,Departed
2021-12-31 14:40:00,AH,6038,ALG,BLJ,1,Departure,2021-12-31,OFB,Departed,2021-12-31,14,4,False,ALG-BLJ,Departed
2021-12-31 09:30:00,AH,6032,ALG,TEE,1,Departure,2021-12-31,OFB,Departed,2021-12-31,9,4,False,ALG-TEE,Departed
2021-12-31 16:50:00,AH,6217,OGX,ALG,1,Arrival,2021-12-31,ONB,Arrived,2021-12-31,16,4,False,OGX-ALG,Arrived
2021-12-31 17:15:00,AH,6193,CZL,ALG,1,Arrival,2021-12-31,ONB,Arrived,2021-12-31,17,4,False,CZL-ALG,Arrived
2021-12-31 13:05:00,AH,6191,CZL,ALG,1,Arrival,2021-12-31,ONB,Arrived,2021-12-31,13,4,False,CZL-ALG,Arrived
2021-12-31 17:50:00,AH,6185,ORN,ALG,1,Arrival,2021-12-31,ONB,Arrived,2021-12-31,17,4,False,ORN-ALG,Arrived
2021-12-31 20:58:00,AH,2015,BCN,ALG,4,Arrival,2021-12-31,ONB,Arrived,2021-12-31,20,4,False,BCN-ALG,Arrived
2021-12-31 15:40:00,AH,1011,ORY,ALG,4,Arrival,2021-12-31,ONB,Arrived,2021-12-31,15,4,False,ORY-ALG,Arrived
2021-12-31 12:15:00,AH,6171,AAE,ALG,1,Arrival,2021-12-31,ONB,Arrived,2021-12-31,12,4,False,AAE-ALG,Arrived
2021-12-31 20:20:00,AH,6177,AAE,ALG,1,Arrival,2021-12-31,ONB,Arrived,2021-12-31,20,4,False,AAE-ALG,Arrived
2021-12-31 13:35:00,AH,6119,TLM,ALG,1,Arrival,2021-12-31,ONB,Arrived,2021-12-31,13,4,False,TLM-ALG,Arrived
2021-12-31 09:20:00,AH,6107,ORN,ALG,1,Arrival,2021-12-31,ONB,Arrived,2021-12-31,9,4,False,ORN-ALG,Arrived
2021-12-31 09:45:00,AH,6201,GHA,ALG,1,Arrival,2021-12-31,ONB,Arrived,2021-12-31,9,4,False,GHA-ALG,Arrived
2021-12-31 17:45:00,AH,6319,OGX,ALG,1,Arrival,2021-12-31,ONB,Arrived,2021-12-31,17,4,False,OGX-ALG,Arrived
2021-12-31 17:05:00,AH,6253,ELU,ALG,1,Arrival,2021-12-31,ONB,Arrived,2021-12-31,17,4,False,ELU-ALG,Arrived
2021-12-31 17:32:00,AH,6232,DJG,ALG,1,Arrival,2021-12-31,ONB,Arrived,2021-12-31,17,4,False,DJG-ALG,Arrived
2021-12-31 20:25:00,AH,3001,SVO,ALG,4,Arrival,2021-12-31,ONB,Arrived,2021-12-31,20,4,False,SVO-ALG,Arrived
2021-12-31 08:25:00,AH,2701,YUL,ALG,4,Arrival,2021-12-31,ONB,Arrived,2021-12-31,8,4,False,YUL-ALG,Arrived
2021-12-31 17:20:00,AH,2071,FRA,ALG,4,Arrival,2021-12-31,ONB,Arrived,2021-12-31,17,4,False,FRA-ALG,Arrived
2021-12-31 15:50:00,AH,6141,AZR,ALG,1,Arrival,2021-12-31,ONB,Arrived,2021-12-31,15,4,False,AZR-ALG,Arrived
2021-12-31 09:30:00,AH,6223,HME,ALG,1,Arrival,2021-12-31,ONB,Arrived,2021-12-31,9,4,False,HME-ALG,Arrived
2021-12-31 13:50:00,AH,6267,TGR,ALG,1,Arrival,2021-12-31,ONB,Arrived,2021-12-31,13,4,False,TGR-ALG,Arrived
2021-12-31 16:00:00,AH,6135,CBH,ALG,1,Arrival,2021-12-31,ONB,Arrived,2021-12-31,16,4,False,CBH-ALG,Arrived
2021-12-31 17:49:00,AH,6335,VVZ,ALG,1,Arrival,2021-12-31,ONB,Arrived,2021-12-31,17,4,False,VVZ-ALG,Arrived
2021-12-31 19:40:00,AH,4003,TUN,ALG,4,Arrival,2021-12-31,ONB,Arrived,2021-12-31,19,4,False,TUN-ALG,Arrived
2021-12-31 14:45:00,AF,1855,ALG,CDG,4,Departure,2021-12-31,OFB,Departed,2021-12-31,14,4,False,ALG-CDG,Departed
2021-12-30 17:30:00,SF,2112,ALG,CZL,1,Departure,2021-12-30,OFB,Departed,2021-12-30,17,3,False,ALG-CZL,Departed
2021-12-30 15:55:00,AH,6194,ALG,CZL,1,Departure,2021-12-30,OFB,Departed,2021-12-30,15,3,False,ALG-CZL,Departed
2021-12-31 16:00:00,AH,6147,TIN,ALG,1,Arrival,2021-12-31,ONB,Arrived,2021-12-31,16,4,False,TIN-ALG,Arrived
2021-12-31 20:00:00,TO,4800,LYS,ALG,4,Arrival,2021-12-31,SCT,Scheduled_OnTime,2021-12-31,20,4,False,LYS-ALG,Scheduled_OnTime
2021-12-31 21:00:00,TO,4801,ALG,LYS,4,Departure,2021-12-31,SCT,Scheduled_OnTime,2021-12-31,21,4,False,ALG-LYS,Scheduled_OnTime
2021-12-31 10:15:00,AH,6027,CZL,ALG,1,Arrival,2021-12-31,ONB,Arrived,2021-12-31,10,4,False,CZL-ALG,Arrived
2021-12-31 08:45:00,SF,1154,ALG,HME,1,Departure,2021-12-31,OFB,Departed,2021-12-31,8,4,False,ALG-HME,Departed
2021-12-31 19:25:00,TO,4088,ORY,ALG,4,Arrival,2021-12-31,SCT,Scheduled_OnTime,2021-12-31,19,4,False,ORY-ALG,Scheduled_OnTime
2021-12-31 20:25:00,TO,4089,ALG,ORY,4,Departure,2021-12-31,SCT,Scheduled_OnTime,2021-12-31,20,4,False,ALG-ORY,Scheduled_OnTime
2021-12-31 11:32:00,AF,360v,ORY,ALG,4,Arrival,2021-12-31,ONB,Arrived,2021-12-31,11,4,False,ORY-ALG,Arrived
2021-12-31 13:05:00,AF,7395,ALG,ORY,4,Departure,2021-12-31,OFB,Departed,2021-12-31,13,4,False,ALG-ORY,Departed
2021-12-30 18:05:00,AH,6253,ELU,ALG,1,Arrival,2021-12-30,ONB,Arrived,2021-12-30,18,3,False,ELU-ALG,Arrived
2021-12-30 14:25:00,AH,6477,EBH,ALG,1,Arrival,2021-12-30,ONB,Arrived,2021-12-30,14,3,False,EBH-ALG,Arrived
2021-12-30 15:55:00,AH,6487,DJG,ALG,1,Arrival,2021-12-30,ONB,Arrived,2021-12-30,15,3,False,DJG-ALG,Arrived
2021-12-30 09:15:00,AH,6027,CZL,ALG,1,Arrival,2021-12-30,ONB,Arrived,2021-12-30,9,3,False,CZL-ALG,Arrived
2021-12-31 08:27:00,SF,1803,HME,ALG,1,Arrival,2021-12-31,ONB,Arrived,2021-12-31,8,4,False,HME-ALG,Arrived
2021-12-31 13:27:00,SF,1811,ORN,ALG,1,Arrival,2021-12-31,ONB,Arrived,2021-12-31,13,4,False,ORN-ALG,Arrived
2021-12-31 15:49:00,SF,1155,HME,ALG,1,Arrival,2021-12-31,ONB,Arrived,2021-12-31,15,4,False,HME-ALG,Arrived
2021-12-31 16:45:00,SF,2375,ELU,ALG,1,Arrival,2021-12-31,ONB,Arrived,2021-12-31,16,4,False,ELU-ALG,Arrived
2021-12-31 12:15:00,SF,2113,CZL,ALG,1,Arrival,2021-12-31,DEL,Delayed,2021-12-31,12,4,False,CZL-ALG,Delayed
2021-12-31 13:09:00,SF,1871,ORN,ALG,1,Arrival,2021-12-31,ONB,Arrived,2021-12-31,13,4,False,ORN-ALG,Arrived
2021-12-31 17:00:00,SF,1300,ALG,IAM,1,Departure,2021-12-31,OFB,Departed,2021-12-31,17,4,False,ALG-IAM,Departed
2021-12-31 19:25:00,AH,6245,IAM,ALG,1,Arrival,2021-12-31,ONB,Arrived,2021-12-31,19,4,False,IAM-ALG,Arrived
2021-12-31 15:10:00,QR,1380,ALG,DOH,1,Departure,2021-12-31,OFB,Departed,2021-12-31,15,4,False,ALG-DOH,Departed
2021-12-31 13:22:00,QR,1379,DOH,ALG,1,Arrival,2021-12-31,ONB,Arrived,2021-12-31,13,4,False,DOH-ALG,Arrived
2021-12-31 11:34:00,AZ,800,FCO,ALG,4,Arrival,2021-12-31,ONB,Arrived,2021-12-31,11,4,False,FCO-ALG,Arrived
2021-12-31 12:35:00,AZ,801,ALG,FCO,4,Departure,2021-12-31,OFB,Departed,2021-12-31,12,4,False,ALG-FCO,Departed
2021-12-31 12:20:00,AH,6181,ORN,ALG,1,Arrival,2021-12-31,ONB,Arrived,2021-12-31,12,4,False,ORN-ALG,Arrived
2021-12-30 13:05:00,VY,9999,ALG,BOD,4,Departure,2021-12-30,DEL,Delayed,2021-12-30,13,3,False,ALG-BOD,Delayed
2021-12-30 16:10:00,SF,1421,RNS,ALG,1,Arrival,2021-12-30,ONB,Arrived,2021-12-30,16,3,False,RNS-ALG,Arrived
2021-12-30 14:20:00,AH,6257,CZL,ALG,1,Arrival,2021-12-30,ONB,Arrived,2021-12-30,14,3,False,CZL-ALG,Arrived
2021-12-30 08:00:00,AH,6256,ALG,CZL,1,Departure,2021-12-30,SCT,Scheduled_OnTime,2021-12-30,8,3,False,ALG-CZL,Scheduled_OnTime
2021-12-31 10:22:00,5O,1051,CDG,ALG,4,Arrival,2021-12-31,ONB,Arrived,2021-12-31,10,4,False,CDG-ALG,Arrived
2021-12-31 11:20:00,5O,1052,ALG,CDG,4,Departure,2021-12-31,OFB,Departed,2021-12-31,11,4,False,ALG-CDG,Departed
2021-12-31 12:35:00,5O,1037,CDG,ALG,4,Arrival,2021-12-31,ONB,Arrived,2021-12-31,12,4,False,CDG-ALG,Arrived
2021-12-31 13:45:00,5O,1026,ALG,LYS,4,Departure,2021-12-31,OFB,Departed,2021-12-31,13,4,False,ALG-LYS,Departed
2021-12-31 18:41:00,5O,1025,LYS,ALG,4,Arrival,2021-12-31,ONB,Arrived,2021-12-31,18,4,False,LYS-ALG,Arrived
2021-12-31 19:30:00,5O,1038,ALG,CDG,4,Departure,2021-12-31,DEL,Delayed,2021-12-31,19,4,False,ALG-CDG,Delayed
2021-12-31 13:15:00,AF,1655,CDG,ALG,4,Arrival,2021-12-31,SCT,Scheduled_OnTime,2021-12-31,13,4,False,CDG-ALG,Scheduled_OnTime
2022-01-01 16:55:00,AH,6229,HME,ALG,1,Arrival,2022-01-01,ONB,Arrived,2022-01-01,16,5,True,HME-ALG,Arrived
2022-01-01 17:05:00,AH,6297,INZ,ALG,1,Arrival,2022-01-01,ONB,Arrived,2022-01-01,17,5,True,INZ-ALG,Arrived
2022-01-01 18:25:00,AH,6473,VVZ,ALG,1,Arrival,2022-01-01,ONB,Arrived,2022-01-01,18,5,True,VVZ-ALG,Arrived
2022-01-01 17:08:00,SF,1327,AAE,ALG,1,Arrival,2022-01-01,ONB,Arrived,2022-01-01,17,5,True,AAE-ALG,Arrived
2022-01-01 09:15:00,AH,6007,AAE,ALG,1,Arrival,2022-01-01,ONB,Arrived,2022-01-01,9,5,True,AAE-ALG,Arrived
2022-01-01 19:35:00,AH,6292,TMR,ALG,1,Arrival,2022-01-01,ONB,Arrived,2022-01-01,19,5,True,TMR-ALG,Arrived
2022-01-01 18:40:00,AH,6147,TIN,ALG,1,Arrival,2022-01-01,ONB,Arrived,2022-01-01,18,5,True,TIN-ALG,Arrived
2022-01-01 12:45:00,SF,1401,RNS,ALG,1,Arrival,2022-01-01,ONB,Arrived,2022-01-01,12,5,True,RNS-ALG,Arrived
2022-01-01 13:35:00,AH,6033,TEE,ALG,1,Arrival,2022-01-01,ONB,Arrived,2022-01-01,13,5,True,TEE-ALG,Arrived
2022-01-01 12:40:00,QR,1379,DOH,ALG,1,Arrival,2022-01-01,ONB,Arrived,2022-01-01,12,5,True,DOH-ALG,Arrived
2022-01-01 15:10:00,QR,1380,ALG,DOH,1,Departure,2022-01-01,OFB,Departed,2022-01-01,15,5,True,ALG-DOH,Departed
2022-01-01 18:20:00,AH,6239,GHA,ALG,1,Arrival,2022-01-01,ONB,Arrived,2022-01-01,18,5,True,GHA-ALG,Arrived
2022-01-01 20:30:00,AH,6106,ALG,ORN,1,Departure,2022-01-01,OFB,Departed,2022-01-01,20,5,True,ALG-ORN,Departed
2022-01-01 14:50:00,AH,6056,ALG,GJL,1,Departure,2022-01-01,OFB,Departed,2022-01-01,14,5,True,ALG-GJL,Departed
2022-01-01 16:00:00,AH,6192,ALG,CZL,1,Departure,2022-01-01,OFB,Departed,2022-01-01,16,5,True,ALG-CZL,Departed
2022-01-01 08:30:00,AH,6190,ALG,CZL,1,Departure,2022-01-01,OFB,Departed,2022-01-01,8,5,True,ALG-CZL,Departed
2022-01-01 11:00:00,AH,2024,ALG,FCO,4,Departure,2022-01-01,OFB,Departed,2022-01-01,11,5,True,ALG-FCO,Departed
2022-01-01 09:10:00,AH,1010,ALG,ORY,4,Departure,2022-01-01,OFB,Departed,2022-01-01,9,5,True,ALG-ORY,Departed
2022-01-01 17:00:00,AH,2014,ALG,BCN,4,Departure,2022-01-01,OFB,Departed,2022-01-01,17,5,True,ALG-BCN,Departed
2022-01-01 16:00:00,AH,6176,ALG,AAE,1,Departure,2022-01-01,OFB,Departed,2022-01-01,16,5,True,ALG-AAE,Departed
2022-01-01 15:00:00,AH,1020,ALG,MRS,4,Departure,2022-01-01,OFB,Departed,2022-01-01,15,5,True,ALG-MRS,Departed
2022-01-01 11:30:00,AH,6070,ALG,LOO,1,Departure,2022-01-01,OFB,Departed,2022-01-01,11,5,True,ALG-LOO,Departed
2022-01-01 10:35:00,AH,6252,ALG,ELU,1,Departure,2022-01-01,OFB,Departed,2022-01-01,10,5,True,ALG-ELU,Departed
2022-01-01 18:30:00,AH,6200,ALG,GHA,1,Departure,2022-01-01,OFB,Departed,2022-01-01,18,5,True,ALG-GHA,Departed
2022-01-01 10:30:00,AH,6238,ALG,TMR,1,Departure,2022-01-01,OFB,Departed,2022-01-01,10,5,True,ALG-TMR,Departed
2022-01-01 17:00:00,AH,6184,ALG,ORN,1,Departure,2022-01-01,OFB,Departed,2022-01-01,17,5,True,ALG-ORN,Departed
2022-01-01 08:15:00,AH,6170,ALG,AAE,1,Departure,2022-01-01,OFB,Departed,2022-01-01,8,5,True,ALG-AAE,Departed
2022-01-01 12:55:00,AH,6028,ALG,CZL,1,Departure,2022-01-01,OFB,Departed,2022-01-01,12,5,True,ALG-CZL,Departed
2022-01-01 09:00:00,AH,6144,ALG,AZR,1,Departure,2022-01-01,OFB,Departed,2022-01-01,9,5,True,ALG-AZR,Departed
2022-01-01 16:00:00,AH,6140,ALG,AZR,1,Departure,2022-01-01,OFB,Departed,2022-01-01,16,5,True,ALG-AZR,Departed
2022-01-01 17:10:00,AH,6222,ALG,HME,1,Departure,2022-01-01,OFB,Departed,2022-01-01,17,5,True,ALG-HME,Departed
2022-01-01 12:30:00,AH,6216,ALG,OGX,1,Departure,2022-01-01,OFB,Departed,2022-01-01,12,5,True,ALG-OGX,Departed
2022-01-01 12:00:00,AH,6292,ALG,DJG,1,Departure,2022-01-01,OFB,Departed,2022-01-01,12,5,True,ALG-DJG,Departed
2022-01-01 13:30:00,AH,2700,ALG,YUL,4,Departure,2022-01-01,OFB,Departed,2022-01-01,13,5,True,ALG-YUL,Departed
2022-01-01 10:30:00,AH,6156,ALG,TMX,1,Departure,2022-01-01,OFB,Departed,2022-01-01,10,5,True,ALG-TMX,Departed
2022-01-01 13:00:00,AH,6146,ALG,TIN,1,Departure,2022-01-01,OFB,Departed,2022-01-01,13,5,True,ALG-TIN,Departed
2022-01-01 11:00:00,AH,6132,ALG,CBH,1,Departure,2022-01-01,OFB,Departed,2022-01-01,11,5,True,ALG-CBH,Departed
2022-01-01 10:20:00,AH,6142,ALG,AZR,1,Departure,2022-01-01,OFB,Departed,2022-01-01,10,5,True,ALG-AZR,Departed
2022-01-01 08:50:00,AH,6342,ALG,OGX,1,Departure,2022-01-01,OFB,Departed,2022-01-01,8,5,True,ALG-OGX,Departed
2022-01-01 10:00:00,AH,6520,ALG,ELG,1,Departure,2022-01-01,OFB,Departed,2022-01-01,10,5,True,ALG-ELG,Departed
2022-01-01 11:30:00,AH,6472,ALG,DJG,1,Departure,2022-01-01,OFB,Departed,2022-01-01,11,5,True,ALG-DJG,Departed
2022-01-01 12:45:00,AH,6228,ALG,HME,1,Departure,2022-01-01,OFB,Departed,2022-01-01,12,5,True,ALG-HME,Departed
2022-01-01 13:00:00,AH,6042,ALG,BSK,1,Departure,2022-01-01,OFB,Departed,2022-01-01,13,5,True,ALG-BSK,Departed
2022-01-01 19:30:00,AH,6006,ALG,AAE,1,Departure,2022-01-01,OFB,Departed,2022-01-01,19,5,True,ALG-AAE,Departed
2022-01-01 20:30:00,AH,6026,ALG,CZL,1,Departure,2022-01-01,OFB,Departed,2022-01-01,20,5,True,ALG-CZL,Departed
2022-01-01 10:15:00,AH,6032,ALG,TEE,1,Departure,2022-01-01,OFB,Departed,2022-01-01,10,5,True,ALG-TEE,Departed
2022-01-01 11:50:00,AH,6180,ALG,ORN,1,Departure,2022-01-01,OFB,Departed,2022-01-01,11,5,True,ALG-ORN,Departed
2022-01-01 14:55:00,AH,6071,LOO,ALG,1,Arrival,2022-01-01,ONB,Arrived,2022-01-01,14,5,True,LOO-ALG,Arrived
2022-01-01 17:15:00,AH,6057,GJL,ALG,1,Arrival,2022-01-01,ONB,Arrived,2022-01-01,17,5,True,GJL-ALG,Arrived
2022-01-01 16:20:00,AH,6217,OGX,ALG,1,Arrival,2022-01-01,ONB,Arrived,2022-01-01,16,5,True,OGX-ALG,Arrived
2022-01-01 18:40:00,AH,6193,CZL,ALG,1,Arrival,2022-01-01,ONB,Arrived,2022-01-01,18,5,True,CZL-ALG,Arrived
2022-01-01 11:30:00,AH,6191,CZL,ALG,1,Arrival,2022-01-01,ONB,Arrived,2022-01-01,11,5,True,CZL-ALG,Arrived
2022-01-01 19:45:00,AH,6185,ORN,ALG,1,Arrival,2022-01-01,ONB,Arrived,2022-01-01,19,5,True,ORN-ALG,Arrived
2022-01-01 19:41:00,AH,1021,MRS,ALG,4,Arrival,2022-01-01,ONB,Arrived,2022-01-01,19,5,True,MRS-ALG,Arrived
2022-01-01 15:43:00,AH,2025,FCO,ALG,4,Arrival,2022-01-01,ONB,Arrived,2022-01-01,15,5,True,FCO-ALG,Arrived
2022-01-01 20:30:00,AH,2015,BCN,ALG,4,Arrival,2022-01-01,ONB,Arrived,2022-01-01,20,5,True,BCN-ALG,Arrived
2022-01-01 15:35:00,AH,1011,ORY,ALG,4,Arrival,2022-01-01,ONB,Arrived,2022-01-01,15,5,True,ORY-ALG,Arrived
2022-01-01 19:00:00,AH,6177,AAE,ALG,1,Arrival,2022-01-01,ONB,Arrived,2022-01-01,19,5,True,AAE-ALG,Arrived
2022-01-01 11:10:00,AH,6107,ORN,ALG,1,Arrival,2022-01-01,ONB,Arrived,2022-01-01,11,5,True,ORN-ALG,Arrived
2022-01-01 09:50:00,AH,6201,GHA,ALG,1,Arrival,2022-01-01,ONB,Arrived,2022-01-01,9,5,True,GHA-ALG,Arrived
2022-01-01 13:40:00,AH,6253,ELU,ALG,1,Arrival,2022-01-01,ONB,Arrived,2022-01-01,13,5,True,ELU-ALG,Arrived
2022-01-01 19:25:00,AH,6521,ELG,ALG,1,Arrival,2022-01-01,DX,Cancelled,2022-01-01,19,5,True,ELG-ALG,Cancelled
2022-01-01 08:55:00,AH,6027,CZL,ALG,1,Arrival,2022-01-01,ONB,Arrived,2022-01-01,8,5,True,CZL-ALG,Arrived
2022-01-01 10:00:00,SF,1840,ALG,CZL,1,Departure,2022-01-01,OFB,Departed,2022-01-01,10,5,True,ALG-CZL,Departed
2022-01-01 12:40:00,SF,1200,ALG,RNS,1,Departure,2022-01-01,OFB,Departed,2022-01-01,12,5,True,ALG-RNS,Departed
2022-01-01 08:45:00,SF,1154,ALG,HME,1,Departure,2022-01-01,OFB,Departed,2022-01-01,8,5,True,ALG-HME,Departed
2022-01-01 09:00:00,SF,1516,ALG,HRM,1,Departure,2022-01-01,OFB,Departed,2022-01-01,9,5,True,ALG-HRM,Departed
2022-01-01 11:25:00,AH,6171,AAE,ALG,1,Arrival,2022-01-01,ONB,Arrived,2022-01-01,11,5,True,AAE-ALG,Arrived
2022-01-01 09:10:00,SF,1326,ALG,AAE,1,Departure,2022-01-01,OFB,Departed,2022-01-01,9,5,True,ALG-AAE,Departed
2022-01-01 18:00:00,SF,1902,ALG,HME,1,Departure,2022-01-01,OFB,Departed,2022-01-01,18,5,True,ALG-HME,Departed
2022-01-01 07:15:00,SF,1500,ALG,HRM,1,Departure,2022-01-01,OFB,Departed,2022-01-01,7,5,True,ALG-HRM,Departed
2022-01-01 07:30:00,SF,1408,ALG,RNS,1,Departure,2022-01-01,OFB,Departed,2022-01-01,7,5,True,ALG-RNS,Departed
2022-01-01 08:00:00,SF,1400,ALG,RNS,1,Departure,2022-01-01,OFB,Departed,2022-01-01,8,5,True,ALG-RNS,Departed
2022-01-01 08:00:00,SF,1332,ALG,IAM,1,Departure,2022-01-01,DEL,Delayed,2022-01-01,8,5,True,ALG-IAM,Delayed
2022-01-01 08:00:00,SF,2320,ALG,AZR,1,Departure,2022-01-01,OFB,Departed,2022-01-01,8,5,True,ALG-AZR,Departed
2022-01-01 16:15:00,SF,2114,ALG,CZL,1,Departure,2022-01-01,OFB,Departed,2022-01-01,16,5,True,ALG-CZL,Departed
2022-01-01 19:11:00,SF,1841,CZL,ALG,1,Arrival,2022-01-01,ONB,Arrived,2022-01-01,19,5,True,CZL-ALG,Arrived
