Operation time,Airline,Flight Num,Departure Airport,Arrival Airport ,Terminal,Departure / Arrival ,Origin Date,CodeContext
2022-01-01 11:30:00,AH,6070,ALG,LOO,1,Departure,2022-01-01,OFB
2022-01-01 10:35:00,AH,6252,ALG,ELU,1,Departure,2022-01-01,OFB
2022-01-01 18:30:00,AH,6200,ALG,GHA,1,Departure,2022-01-01,OFB
2022-01-01 10:30:00,AH,6238,ALG,TMR,1,Departure,2022-01-01,OFB
2022-01-01 17:00:00,AH,6184,ALG,ORN,1,Departure,2022-01-01,OFB
2022-01-01 8:15:00,AH,6170,ALG,AAE,1,Departure,2022-01-01,OFB
2022-01-01 12:55:00,AH,6028,ALG,CZL,1,Departure,2022-01-01,OFB
2022-01-01 9:00:00,AH,6144,ALG,AZR,1,Departure,2022-01-01,OFB
2022-01-01 16:00:00,AH,6140,ALG,AZR,1,Departure,2022-01-01,OFB
2022-01-01 17:10:00,AH,6222,ALG,HME,1,Departure,2022-01-01,OFB
2022-01-01 12:30:00,AH,6216,ALG,OGX,1,Departure,2022-01-01,OFB
2022-01-01 12:00:00,AH,6292,ALG,DJG,1,Departure,2022-01-01,OFB
2022-01-01 13:30:00,AH,2700,ALG,YUL,4,Departure,2022-01-01,OFB
2022-01-01 10:30:00,AH,6156,ALG,TMX,1,Departure,2022-01-01,OFB
2022-01-01 13:00:00,AH,6146,ALG,TIN,1,Departure,2022-01-01,OFB
2022-01-01 11:00:00,AH,6132,ALG,CBH,1,Departure,2022-01-01,OFB
2022-01-01 10:20:00,AH,6142,ALG,AZR,1,Departure,2022-01-01,OFB
2022-01-01 8:50:00,AH,6342,ALG,OGX,1,Departure,2022-01-01,OFB
2022-01-01 10:00:00,AH,6520,ALG,ELG,1,Departure,2022-01-01,OFB
2022-01-01 11:30:00,AH,6472,ALG,DJG,1,Departure,2022-01-01,OFB
2022-01-01 12:45:00,AH,6228,ALG,HME,1,Departure,2022-01-01,OFB
2022-01-01 13:00:00,AH,6042,ALG,BSK,1,Departure,2022-01-01,OFB
2022-01-01 19:30:00,AH,6006,ALG,AAE,1,Departure,2022-01-01,OFB
2022-01-01 20:30:00,AH,6026,ALG,CZL,1,Departure,2022-01-01,OFB
2022-01-01 10:15:00,AH,6032,ALG,TEE,1,Departure,2022-01-01,OFB
2022-01-01 11:50:00,AH,6180,ALG,ORN,1,Departure,2022-01-01,OFB
2022-01-01 14:55:00,AH,6071,LOO,ALG,1,Arrival,2022-01-01,ONB
2022-01-01 17:15:00,AH,6057,GJL,ALG,1,Arrival,2022-01-01,ONB
2022-01-01 16:20:00,AH,6217,OGX,ALG,1,Arrival,2022-01-01,ONB
2022-01-01 18:40:00,AH,6193,CZL,ALG,1,Arrival,2022-01-01,ONB
2022-01-01 11:30:00,AH,6191,CZL,ALG,1,Arrival,2022-01-01,ONB
2022-01-01 19:45:00,AH,6185,ORN,ALG,1,Arrival,2022-01-01,ONB
2022-01-01 19:41:00,AH,1021,MRS,ALG,4,Arrival,2022-01-01,ONB
2022-01-01 15:43:00,AH,2025,FCO,ALG,4,Arrival,2022-01-01,ONB
2022-01-01 20:30:00,AH,2015,BCN,ALG,4,Arrival,2022-01-01,ONB
2022-01-01 15:35:00,AH,1011,ORY,ALG,4,Arrival,2022-01-01,ONB
2022-01-01 19:00:00,AH,6177,AAE,ALG,1,Arrival,2022-01-01,ONB
2022-01-01 11:10:00,AH,6107,ORN,ALG,1,Arrival,2022-01-01,ONB
2022-01-01 9:50:00,AH,6201,GHA,ALG,1,Arrival,2022-01-01,ONB
2022-01-01 13:40:00,AH,6253,ELU,ALG,1,Arrival,2022-01-01,ONB
2022-01-01 19:25:00,AH,6521,ELG,ALG,1,Arrival,2022-01-01,DX
2022-01-01 8:55:00,AH,6027,CZL,ALG,1,Arrival,2022-01-01,ONB
2022-01-01 10:00:00,SF,1840,ALG,CZL,1,Departure,2022-01-01,OFB
2022-01-01 12:40:00,SF,1200,ALG,RNS,1,Departure,2022-01-01,OFB
2022-01-01 8:45:00,SF,1154,ALG,HME,1,Departure,2022-01-01,OFB
2022-01-01 9:00:00,SF,1516,ALG,HRM,1,Departure,2022-01-01,OFB
2022-01-01 11:25:00,AH,6171,AAE,ALG,1,Arrival,2022-01-01,ONB
2022-01-01 9:10:00,SF,1326,ALG,AAE,1,Departure,2022-01-01,OFB
2022-01-01 18:00:00,SF,1902,ALG,HME,1,Departure,2022-01-01,OFB
2022-01-01 7:15:00,SF,1500,ALG,HRM,1,Departure,2022-01-01,OFB
2022-01-01 7:30:00,SF,1408,ALG,RNS,1,Departure,2022-01-01,OFB
2022-01-01 8:00:00,SF,1400,ALG,RNS,1,Departure,2022-01-01,OFB
2022-01-01 8:00:00,SF,1332,ALG,IAM,1,Departure,2022-01-01,DEL
2022-01-01 8:00:00,SF,2320,ALG,AZR,1,Departure,2022-01-01,OFB
2022-01-01 16:15:00,SF,2114,ALG,CZL,1,Departure,2022-01-01,OFB
2022-01-01 19:11:00,SF,1841,CZL,ALG,1,Arrival,2022-01-01,ONB
2022-01-01 17:55:00,SF,1201,HME,ALG,1,Arrival,2022-01-01,DEL
2022-01-01 15:10:00,AH,6157,TMX,ALG,1,Arrival,2022-01-01,ONB
2022-01-01 9:10:00,AH,6223,HME,ALG,1,Arrival,2022-01-01,ONB
2022-01-01 17:02:00,SF,1155,HME,ALG,1,Arrival,2022-01-01,ONB
2022-01-01 16:50:00,TO,4084,ORY,ALG,W,Arrival,2022-01-01,DX
2022-01-01 17:50:00,TO,4085,ALG,ORY,W,Departure,2022-01-01,DX
2022-01-01 17:34:00,TO,4080,ORY,ALG,4,Arrival,2022-01-01,ONB
2022-01-01 19:00:00,TO,4081,ALG,ORY,4,Departure,2022-01-01,OFB
2022-01-01 14:40:00,AH,6181,ORN,ALG,1,Arrival,2022-01-01,ONB
2022-01-01 15:20:00,AH,6143,AZR,ALG,1,Arrival,2022-01-01,ONB
2022-01-01 18:25:00,TO,4088,ORY,ALG,W,Arrival,2022-01-01,DX
2022-01-01 19:25:00,TO,4089,ALG,ORY,W,Departure,2022-01-01,DX
2022-01-01 18:30:00,AH,6349,OGX,ALG,1,Arrival,2022-01-01,ONB
2022-01-01 8:20:00,TO,4800,LYS,ALG,W,Arrival,2022-01-01,DX
2022-01-01 9:20:00,TO,4801,ALG,LYS,W,Departure,2022-01-01,DX
2022-01-01 15:30:00,AH,6043,BSK,ALG,1,Arrival,2022-01-01,ONB
2022-01-01 7:40:00,TO,4540,MPL,ALG,W,Arrival,2022-01-01,DX
2022-01-01 8:40:00,TO,4541,ALG,MPL,W,Departure,2022-01-01,DX
2022-01-01 14:19:00,SF,1517,HRM,ALG,1,Arrival,2022-01-01,ONB
2022-01-01 17:10:00,SF,2321,AZR,ALG,1,Arrival,2022-01-01,ONB
2021-12-31 13:05:00,AF,361V,CDG,ALG,4,Arrival,2021-12-31,ONB
2022-01-01 11:40:00,VY,7991,MRS,ALG,4,Arrival,2022-01-01,ONB
2022-01-01 12:47:00,VY,7990,ALG,MRS,4,Departure,2022-01-01,OFB
2022-01-01 12:30:00,LH,1316,FRA,ALG,4,Arrival,2022-01-01,ONB
2022-01-01 13:55:00,LH,1317,ALG,FRA,4,Departure,2022-01-01,OFB
2022-01-01 13:46:00,AF,363V,MRS,ALG,4,Arrival,2022-01-01,ONB
2022-01-01 15:15:00,AF,1491,ALG,MRS,4,Departure,2022-01-01,OFB
2022-01-01 15:09:00,AF,4144,CDG,ALG,4,Arrival,2022-01-01,ONB
2022-01-01 17:45:00,AF,4145,ALG,CDG,4,Departure,2022-01-01,OFB
2022-01-01 15:36:00,TK,651,IST,ALG,1,Arrival,2022-01-01,ONB
2022-01-01 17:25:00,TK,652,ALG,IST,1,Departure,2022-01-01,OFB
2022-01-01 19:44:00,TU,374,TUN,ALG,1,Arrival,2022-01-01,ONB
2022-01-01 21:30:00,TU,375,ALG,TUN,1,Departure,2022-01-01,OFB
2022-01-02 15:00:00,SF,2110,ALG,CZL,1,Departure,2022-01-02,DEL
2022-01-02 12:00:00,AH,2054,ALG,LHR,4,Departure,2022-01-02,OFB
2022-01-02 9:30:00,TO,4084,ORY,ALG,W,Arrival,2022-01-02,SCT
2022-01-02 10:30:00,TO,4085,ALG,ORY,4,Departure,2022-01-02,SCT
2022-01-02 18:20:00,SF,1123,HME,ALG,1,Arrival,2022-01-02,ONB
2022-01-02 16:55:00,SF,1501,HRM,ALG,1,Arrival,2022-01-02,DEL
2022-01-02 8:30:00,SF,1524,ALG,HRM,1,Departure,2022-01-02,OFB
2022-01-02 8:20:00,TO,4080,ORY,ALG,W,Arrival,2022-01-02,SCT
2022-01-02 9:20:00,TO,4081,ALG,ORY,4,Departure,2022-01-02,SCT
2022-01-02 11:30:00,SF,1122,ALG,HME,1,Departure,2022-01-02,OFB
2022-01-02 16:50:00,AH,6227,HME,ALG,1,Arrival,2022-01-02,ONB
2022-01-02 17:35:00,AH,6039,BLJ,ALG,1,Arrival,2022-01-02,ONB
2022-01-02 17:20:00,AH,6222,ALG,HME,1,Departure,2022-01-02,OFB
2022-01-02 12:57:00,QR,1379,DOH,ALG,1,Arrival,2022-01-02,ONB
2022-01-02 20:00:00,AH,6106,ALG,ORN,1,Departure,2022-01-02,OFB
2022-01-01 18:00:00,AH,6343,OGX,ALG,1,Arrival,2022-01-01,ONB
2022-01-02 15:05:00,AH,6194,ALG,CZL,1,Departure,2022-01-02,OFB
2022-01-02 14:15:00,AH,6190,ALG,CZL,1,Departure,2022-01-02,OFB
2022-01-02 11:30:00,AH,1010,ALG,ORY,4,Departure,2022-01-02,OFB
2022-01-02 15:30:00,AH,6266,ALG,TGR,1,Departure,2022-01-02,OFB
2022-01-02 15:30:00,AH,6276,ALG,MZW,1,Departure,2022-01-02,DEL
2022-01-02 13:00:00,SF,1320,ALG,IAM,1,Departure,2022-01-02,OFB
2022-01-02 11:30:00,AH,6232,ALG,TMR,1,Departure,2022-01-02,OFB
2022-01-02 12:00:00,AH,2070,ALG,FRA,4,Departure,2022-01-02,OFB
2022-01-02 15:30:00,AH,6124,ALG,TID,1,Departure,2022-01-02,OFB
2022-01-02 15:15:00,AH,6176,ALG,AAE,1,Departure,2022-01-02,OFB
2022-01-02 12:00:00,AH,4062,ALG,DXB,4,Departure,2022-01-02,OFB
2022-01-02 15:30:00,AH,6252,ALG,ELU,1,Departure,2022-01-02,OFB
2022-01-02 20:45:00,AH,6200,ALG,GHA,1,Departure,2022-01-02,OFB
2022-01-02 13:00:00,SF,1402,ALG,RNS,1,Departure,2022-01-02,OFB
2022-01-02 15:15:00,AH,6184,ALG,ORN,1,Departure,2022-01-02,OFB
2022-01-02 21:30:00,AH,4003,TUN,ALG,4,Arrival,2022-01-02,ONB
2022-01-02 14:00:00,SF,1860,ALG,ORN,1,Departure,2022-01-02,OFB
2022-01-02 17:15:00,AH,4002,ALG,TUN,4,Departure,2022-01-02,OFB
2022-01-02 8:15:00,AH,6170,ALG,AAE,1,Departure,2022-01-02,DX
2022-01-02 12:00:00,AH,6156,ALG,TMX,1,Departure,2022-01-02,OFB
2022-01-02 12:00:00,AH,6142,ALG,AZR,1,Departure,2022-01-02,OFB
2022-01-02 19:45:00,AH,6026,ALG,CZL,1,Departure,2022-01-02,OFB
2022-01-02 15:10:00,SF,2220,ALG,ORN,1,Departure,2022-01-02,SCT
2022-01-01 15:35:00,AH,6133,CBH,ALG,1,Arrival,2022-01-01,ONB
2022-01-02 15:30:00,AH,6038,ALG,BLJ,1,Departure,2022-01-02,OFB
2022-01-02 18:20:00,AH,6181,ORN,ALG,1,Arrival,2022-01-02,ONB
2022-01-02 17:15:00,AH,6032,ALG,TEE,1,Departure,2022-01-02,OFB
2022-01-02 10:00:00,TO,4800,LYS,ALG,W,Arrival,2022-01-02,SCT
2022-01-02 11:00:00,TO,4801,ALG,LYS,4,Departure,2022-01-02,SCT
2022-01-02 18:15:00,SF,1802,ALG,HME,1,Departure,2022-01-02,DEL
2022-01-02 12:45:00,TO,4088,ORY,ALG,W,Arrival,2022-01-02,SCT
2022-01-02 13:45:00,TO,4089,ALG,ORY,4,Departure,2022-01-02,SCT
2022-01-02 11:30:00,AH,3016,ALG,IST,4,Departure,2022-01-02,OFB
2022-01-02 12:55:00,AH,6226,ALG,HME,1,Departure,2022-01-02,OFB
2022-01-02 14:40:00,AH,6042,ALG,BSK,1,Departure,2022-01-02,OFB
2022-01-02 20:00:00,AH,6006,ALG,AAE,1,Departure,2022-01-02,OFB
2022-01-02 15:30:00,AH,6180,ALG,ORN,1,Departure,2022-01-02,OFB
2022-01-02 18:20:00,AH,6043,BSK,ALG,1,Arrival,2022-01-02,ONB
2022-01-02 20:10:00,AH,6071,LOO,ALG,1,Arrival,2022-01-02,ONB
2022-01-02 15:00:00,AH,6217,OGX,ALG,1,Arrival,2022-01-02,ONB
2022-01-02 16:15:00,AH,6191,CZL,ALG,1,Arrival,2022-01-02,ONB
2022-01-02 18:45:00,AH,6185,ORN,ALG,1,Arrival,2022-01-02,ONB
2022-01-02 17:30:00,AH,1011,ORY,ALG,4,Arrival,2022-01-02,ONB
2022-01-02 11:40:00,AH,6171,AAE,ALG,1,Arrival,2022-01-02,DEL
2022-01-02 18:55:00,AH,6177,AAE,ALG,1,Arrival,2022-01-02,ONB
2022-01-02 13:50:00,AH,6107,ORN,ALG,1,Arrival,2022-01-02,ONB
2022-01-02 18:25:00,AH,6059,GJL,ALG,1,Arrival,2022-01-02,ONB
2022-01-02 17:45:00,AH,6195,CZL,ALG,1,Arrival,2022-01-02,ONB
2022-01-02 15:15:00,AH,6201,GHA,ALG,1,Arrival,2022-01-02,ONB
2022-01-02 13:20:00,AH,6027,CZL,ALG,1,Arrival,2022-01-02,ONB
2022-01-02 19:35:00,AH,3017,IST,ALG,4,Arrival,2022-01-02,ONB
2022-01-02 7:52:00,AH,2701,YUL,ALG,4,Arrival,2022-01-02,ONB
2022-01-02 18:20:00,AH,2071,FRA,ALG,4,Arrival,2022-01-02,ONB
2022-01-02 16:20:00,AH,6157,TMX,ALG,1,Arrival,2022-01-02,ONB
2022-01-02 16:40:00,AH,6145,AZR,ALG,1,Arrival,2022-01-02,ONB
2022-01-02 16:30:00,AH,6143,AZR,ALG,1,Arrival,2022-01-02,ONB
2022-01-02 11:50:00,AH,6277,MZW,ALG,1,Arrival,2022-01-02,DEL
2022-01-02 18:25:00,AH,6232,DJG,ALG,1,Arrival,2022-01-02,DEL
2022-01-02 19:40:00,AH,6267,TGR,ALG,1,Arrival,2022-01-02,ONB
2022-01-02 14:15:00,AH,6007,AAE,ALG,1,Arrival,2022-01-02,ONB
2022-01-02 8:15:00,TO,4680,NTE,ALG,W,Arrival,2022-01-02,SCT
2022-01-02 9:15:00,TO,4681,ALG,NTE,4,Departure,2022-01-02,SCT
2022-01-02 18:10:00,AH,6253,ELU,ALG,1,Arrival,2022-01-02,ONB
2022-01-02 12:30:00,AH,6070,ALG,LOO,1,Departure,2022-01-02,OFB
2022-01-02 14:50:00,SF,1321,IAM,ALG,1,Arrival,2022-01-02,DEL
2022-01-02 16:05:00,AH,6223,HME,ALG,1,Arrival,2022-01-02,ONB
2022-01-02 19:00:00,AH,2055,LHR,ALG,4,Arrival,2022-01-02,ONB
2022-01-02 19:25:00,AH,6125,TID,ALG,1,Arrival,2022-01-02,ONB
2022-01-02 15:10:00,QR,1380,ALG,DOH,1,Departure,2022-01-02,OFB
2022-01-02 13:03:00,SF,1903,HME,ALG,1,Arrival,2022-01-02,ONB
2022-01-02 21:00:00,AH,6033,TEE,ALG,1,Arrival,2022-01-02,ONB
2022-01-01 20:10:00,5O,1051,CDG,ALG,4,Arrival,2022-01-01,ONB
2022-01-01 21:30:00,5O,1052,ALG,CDG,4,Departure,2022-01-01,OFB
2022-01-01 21:15:00,AH,4644,ALG,IST,4,Departure,2022-01-01,OFB
2022-01-01 9:00:00,AZ,22222,ALG,TEST,4,Departure,2022-01-01,SCT
2022-01-01 17:40:00,AF,1554,CDG,ALG,4,Arrival,2022-01-01,SCT
2022-01-01 19:05:00,AF,1555,ALG,CDG,4,Departure,2022-01-01,SCT
2022-01-01 17:40:00,AF,1654,CDG,ALG,4,Arrival,2022-01-01,SCT
2022-01-01 19:20:00,AF,1655,ALG,CDG,4,Departure,2022-01-01,OFB
2022-01-01 17:32:00,AF,1384,CDG,ALG,4,Arrival,2022-01-01,ONB
2022-01-02 8:00:00,AF,362V,ORY,ALG,4,Arrival,2022-01-02,SCT
2022-01-02 11:40:00,AF,4155,ALG,ORY,4,Departure,2022-01-02,DX
2022-01-02 13:43:00,AF,1384,CDG,ALG,4,Arrival,2022-01-02,DX
2022-01-02 11:30:00,AF,1555,ALG,CDG,4,Departure,2022-01-02,DX
2022-01-02 15:15:00,AF,361V,CDG,ALG,4,Arrival,2022-01-02,ONB
2022-01-02 16:45:00,AF,4153,ALG,CDG,4,Departure,2022-01-02,OFB
2022-01-02 14:18:00,5O,1079,CDG,ALG,4,Arrival,2022-01-02,ONB
2022-01-02 12:40:00,5O,1074,ALG,LIL,4,Departure,2022-01-02,OFB
2022-01-02 12:53:00,BA,2546,LHR,ALG,4,Arrival,2022-01-02,ONB
2022-01-02 13:35:00,BA,2547,ALG,LHR,4,Departure,2022-01-02,OFB
2022-01-02 14:09:00,AF,4144,CDG,ALG,4,Arrival,2022-01-02,ONB
2022-01-02 16:20:00,AF,4145,ALG,CDG,4,Departure,2022-01-02,OFB
2022-01-02 17:26:00,AF,362,ORY,ALG,4,Arrival,2022-01-02,LAN
2022-01-02 18:45:00,AF,7397,ALG,ORY,4,Departure,2022-01-02,OFB
2022-01-02 18:27:00,5O,1073,LIL,ALG,4,Arrival,2022-01-02,ONB
2022-01-02 19:05:00,5O,1080,ALG,CDG,4,Departure,2022-01-02,OFB
2022-01-02 16:00:00,AH,6058,ALG,GJL,1,Departure,2022-01-02,OFB
2022-01-02 12:00:00,AH,6216,ALG,OGX,1,Departure,2022-01-02,DEL
2022-01-02 15:02:00,VY,7476,BCN,ALG,4,Arrival,2022-01-02,ONB
2022-01-02 16:00:00,VY,7477,ALG,BCN,4,Departure,2022-01-02,OFB
2022-01-02 10:45:00,SF,4524,ALG,IST,1,Departure,2022-01-02,OFB
2022-01-02 19:15:00,SF,4525,IST,ALG,4,Arrival,2022-01-02,ONB
2022-01-03 17:30:00,SF,1401,RNS,ALG,4,Arrival,2022-01-03,DEL
2022-01-03 12:03:00,SF,1861,ORN,ALG,1,Arrival,2022-01-03,ONB
2022-01-02 13:25:00,SF,2111,CZL,ALG,1,Arrival,2022-01-02,ONB
2022-01-02 14:50:00,SF,1525,HRM,ALG,1,Arrival,2022-01-02,DEL
2022-01-03 12:46:00,QR,1379,DOH,ALG,1,Arrival,2022-01-03,ONB
2022-01-03 15:10:00,QR,1380,ALG,DOH,1,Departure,2022-01-03,OFB
2022-01-03 14:15:00,AH,6033,TEE,ALG,1,Arrival,2022-01-03,ONB
2022-01-03 18:45:00,AH,6106,ALG,ORN,1,Departure,2022-01-03,OFB
2022-01-03 10:30:00,SF,2221,ORN,ALG,1,Arrival,2022-01-03,DEL
2022-01-03 16:25:00,AH,4063,DXB,ALG,4,Arrival,2022-01-03,ONB
2022-01-03 14:00:00,AH,6100,ALG,ORN,1,Departure,2022-01-03,OFB
2022-01-03 14:00:00,AH,6190,ALG,CZL,1,Departure,2022-01-03,OFB
2022-01-03 12:11:00,SF,1803,HME,ALG,1,Arrival,2022-01-03,ONB
2022-01-03 15:35:00,SF,1865,TIN,ALG,1,Arrival,2022-01-03,DEL
2022-01-03 16:30:00,SF,1330,ALG,IAM,1,Departure,2022-01-03,DEL
2022-01-03 15:30:00,AH,6192,ALG,CZL,1,Departure,2022-01-03,OFB
2022-01-03 14:25:00,AH,6176,ALG,AAE,1,Departure,2022-01-03,OFB
2022-01-03 10:30:00,AH,1010,ALG,ORY,4,Departure,2022-01-03,OFB
2022-01-03 11:00:00,SF,1200,ALG,RNS,4,Departure,2022-01-03,DEL
2022-01-03 14:00:00,AH,6120,ALG,TLM,1,Departure,2022-01-03,OFB
2022-01-03 11:30:00,AH,6058,ALG,GJL,1,Departure,2022-01-03,OFB
2022-01-03 11:30:00,AH,6252,ALG,ELU,1,Departure,2022-01-03,OFB
2022-01-03 19:20:00,SF,1123,HME,ALG,1,Arrival,2022-01-03,ONB
2022-01-03 18:30:00,AH,6200,ALG,GHA,1,Departure,2022-01-03,OFB
2022-01-03 9:20:00,SF,1122,ALG,HME,1,Departure,2022-01-03,OFB
2022-01-03 18:36:00,SF,2111,CZL,ALG,1,Arrival,2022-01-03,ONB
2022-01-03 10:40:00,SF,1808,ALG,RNS,4,Departure,2022-01-03,OFB
2022-01-03 11:30:00,AH,6170,ALG,AAE,1,Departure,2022-01-03,DEL
2022-01-03 10:20:00,AH,3016,ALG,IST,4,Departure,2022-01-03,OFB
2022-01-03 15:30:00,AH,6140,ALG,AZR,1,Departure,2022-01-03,OFB
2022-01-03 11:30:00,AH,6224,ALG,HME,1,Departure,2022-01-03,OFB
2022-01-03 17:20:00,AH,6222,ALG,HME,1,Departure,2022-01-03,OFB
2022-01-03 14:00:00,SF,1966,ALG,CZL,1,Departure,2022-01-03,OFB
2022-01-03 12:44:00,AF,362V,ORY,ALG,4,Arrival,2022-01-03,ONB
2022-01-03 14:00:00,AF,7395,ALG,ORY,4,Departure,2022-01-03,OFB
2022-01-03 13:10:00,IB,3308,MAD,ALG,4,Arrival,2022-01-03,ONB
2022-01-03 14:10:00,IB,3305,ALG,MAD,4,Departure,2022-01-03,OFB
2022-01-03 11:22:00,AF,1384,CDG,ALG,4,Arrival,2022-01-03,ONB
2022-01-03 12:40:00,AF,1555,ALG,CDG,4,Departure,2022-01-03,OFB
2022-01-03 12:25:00,AF,4144,CDG,ALG,4,Arrival,2022-01-03,ONB
2022-01-03 15:00:00,AF,4145,ALG,CDG,4,Departure,2022-01-03,OFB
2022-01-03 12:00:00,AH,6218,ALG,OGX,1,Departure,2022-01-03,OFB
2022-01-03 15:34:00,TK,651,IST,ALG,1,Arrival,2022-01-03,ONB
2022-01-03 17:25:00,TK,652,ALG,IST,1,Departure,2022-01-03,OFB
2022-01-03 9:35:00,SF,1201,HME,ALG,1,Arrival,2022-01-03,DEL
2022-01-03 15:50:00,SF,1809,RNS,ALG,4,Arrival,2022-01-03,DEL
2022-01-03 13:42:00,TU,374,TUN,ALG,1,Arrival,2022-01-03,ONB
2022-01-03 14:10:00,TU,375,ALG,TUN,1,Departure,2022-01-03,DEL
2022-01-03 12:30:00,AH,6266,ALG,TGR,1,Departure,2022-01-03,OFB
2022-01-03 11:30:00,AH,6156,ALG,TMX,1,Departure,2022-01-03,OFB
2022-01-03 13:00:00,AH,6146,ALG,TIN,1,Departure,2022-01-03,OFB
2022-01-03 11:00:00,AH,6142,ALG,AZR,1,Departure,2022-01-03,OFB
2022-01-03 12:00:00,SF,1878,ALG,ORN,1,Departure,2022-01-03,DEL
2022-01-03 11:00:00,SF,1864,ALG,TIN,1,Departure,2022-01-03,OFB
2022-01-03 12:29:00,LH,1316,FRA,ALG,4,Arrival,2022-01-03,ONB
2022-01-03 13:25:00,LH,1317,ALG,FRA,4,Departure,2022-01-03,OFB
2022-01-03 15:55:00,SF,2220,ALG,ORN,1,Departure,2022-01-03,DEL
2022-01-03 10:00:00,AH,6304,ALG,OGX,1,Departure,2022-01-03,OFB
2022-01-03 12:00:00,AH,6132,ALG,CBH,1,Departure,2022-01-03,OFB
2022-01-03 12:50:00,AH,6040,ALG,BSK,1,Departure,2022-01-03,OFB
2022-01-03 11:00:00,AH,4078,ALG,DOH,0,Departure,2022-01-03,DX
2022-01-03 19:15:00,AH,6026,ALG,CZL,1,Departure,2022-01-03,OFB
2022-01-03 11:45:00,AH,6230,ALG,TMR,1,Departure,2022-01-03,OFB
2022-01-03 19:00:00,AH,6006,ALG,AAE,1,Departure,2022-01-03,OFB
2022-01-03 14:00:00,AH,6180,ALG,ORN,1,Departure,2022-01-03,DEL
2022-01-03 10:45:00,AH,6032,ALG,TEE,1,Departure,2022-01-03,OFB
2022-01-03 18:30:00,AH,6193,CZL,ALG,1,Arrival,2022-01-03,ONB
2022-01-03 11:40:00,AH,6191,CZL,ALG,1,Arrival,2022-01-03,DEL
2022-01-03 15:58:00,AH,1011,ORY,ALG,4,Arrival,2022-01-03,DEL
2022-01-03 17:15:00,AH,6177,AAE,ALG,1,Arrival,2022-01-03,ONB
2022-01-03 17:45:00,AH,6171,AAE,ALG,1,Arrival,2022-01-03,ONB
2022-01-03 17:35:00,AH,6121,TLM,ALG,1,Arrival,2022-01-03,ONB
2022-01-03 15:55:00,AH,6107,ORN,ALG,1,Arrival,2022-01-03,ONB
2022-01-03 14:00:00,AH,6059,GJL,ALG,1,Arrival,2022-01-03,ONB
2022-01-03 18:40:00,AH,6111,ORN,ALG,1,Arrival,2022-01-03,ONB
2022-01-03 11:50:00,AH,6201,GHA,ALG,1,Arrival,2022-01-03,ONB
2022-01-03 18:43:00,AH,3017,IST,ALG,4,Arrival,2022-01-03,ONB
2022-01-03 12:10:00,AH,6027,CZL,ALG,1,Arrival,2022-01-03,ONB
2022-01-03 15:35:00,AH,6157,TMX,ALG,1,Arrival,2022-01-03,DEL
2022-01-03 20:20:00,AH,6143,AZR,ALG,1,Arrival,2022-01-03,ONB
2022-01-03 20:15:00,AH,6133,CBH,ALG,1,Arrival,2022-01-03,ONB
2022-01-03 15:50:00,AH,6141,AZR,ALG,1,Arrival,2022-01-03,ONB
2022-01-03 12:25:00,AH,6223,HME,ALG,1,Arrival,2022-01-03,ONB
2022-01-03 16:00:00,AH,6219,OGX,ALG,1,Arrival,2022-01-03,ONB
2022-01-03 16:50:00,AH,6267,TGR,ALG,1,Arrival,2022-01-03,ONB
2022-01-03 18:00:00,AH,6231,TMR,ALG,1,Arrival,2022-01-03,ONB
2022-01-03 15:15:00,AH,6253,ELU,ALG,1,Arrival,2022-01-03,ONB
2022-01-03 19:20:00,AH,6147,TIN,ALG,1,Arrival,2022-01-03,ONB
2022-01-03 17:10:00,AH,6305,OGX,ALG,1,Arrival,2022-01-03,ONB
2022-01-03 12:30:00,AH,6007,AAE,ALG,1,Arrival,2022-01-03,ONB
2022-01-03 19:30:00,AH,6225,HME,ALG,1,Arrival,2022-01-03,DEL
2022-01-03 21:56:00,SF,1879,ORN,ALG,1,Arrival,2022-01-03,ONB
2022-01-02 15:20:00,AH,4645,CZL,ALG,0,Arrival,2022-01-02,ONB
2022-01-02 14:01:00,AF,364V,ORY,ALG,4,Arrival,2022-01-02,DX
2022-01-02 13:52:00,AZ,800,FCO,ALG,4,Arrival,2022-01-02,ONB
2022-01-02 14:45:00,AZ,801,ALG,FCO,4,Departure,2022-01-02,OFB
2022-01-02 17:26:00,AF,360,ORY,ALG,4,Arrival,2022-01-02,LAN
2022-01-02 17:26:00,AF,360V,ORY,ALG,4,Arrival,2022-01-02,ONB
2022-01-03 11:02:00,5O,1079,CDG,ALG,4,Arrival,2022-01-03,ONB
2022-01-03 12:00:00,5O,1074,ALG,LIL,4,Departure,2022-01-03,SCT
2022-01-03 11:50:00,5O,1037,CDG,ALG,4,Arrival,2022-01-03,DEL
2022-01-03 12:50:00,5O,1026,ALG,LYS,4,Departure,2022-01-03,SCT
2022-01-03 17:09:00,5O,1025,LYS,ALG,4,Arrival,2022-01-03,ONB
2022-01-03 18:30:00,5O,1038,ALG,CDG,4,Departure,2022-01-03,SCT
2022-01-03 17:54:00,5O,1073,LIL,ALG,4,Arrival,2022-01-03,ONB
2022-01-03 19:05:00,5O,1080,ALG,CDG,4,Departure,2022-01-03,SCT
2022-01-03 20:20:00,5O,1051,CDG,ALG,4,Arrival,2022-01-03,DX
